target,title,address,imgUrl,description,latitude,longitude,rating
coffee,Caliente Coffee,14 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJ_Jts4H_sxvAiP1nB1Ryhh9-VC1DgNVLEdiQ3=w80-h106-k-no,,11.9561225,108.4417321,5
coffee,MAP Coffee,D10 Đường Bà Triệu Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNOazXhB6eNV3JaxWfdLWjpcuJjOSP9l5_GMpl8=w135-h92-k-no,,11.9377999,108.43273669999999,4.6
coffee,GoAllDay Coffee,Đ. Nguyễn Chí Thanh Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM_t4vnaeQ87T3Zvy5s3RSleq-wzlRk9YOzULNI=w122-h92-k-no,,11.942432199999999,108.4360092,
coffee,Khói Coffee,130 Lý Nam Đế Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOLr8XkS_3WT8iFlonwcldVPZt7z1AvTIELJryX=w80-h100-k-no,,11.9637392,108.4424272,
coffee,Windmills Coffee,133 Phan Đình Phùng Phường 2 Tp. Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNCxMZ5fSVFsh-UiaIZyH_XOIH52ZczWNB62JrI=w80-h106-k-no,,11.9449475,108.4345645,4.4
coffee,Coffee,232 Đ. Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9521006,108.4394416,
coffee,cloud9 coffee đà lạt,28 Ba Tháng Hai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9428711,108.43501979999999,
coffee,Caliente Coffee,14 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJ_Jts4H_sxvAiP1nB1Ryhh9-VC1DgNVLEdiQ3=w80-h106-k-no,,11.9561225,108.4417321,5
coffee,MAP Coffee,D10 Đường Bà Triệu Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNOazXhB6eNV3JaxWfdLWjpcuJjOSP9l5_GMpl8=w135-h92-k-no,,11.9377999,108.43273669999999,4.6
coffee,Cafe An - an coffee,272 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO4Vqdu8haoB84wmz-4McOUorqGDk8MdLLV7OlC=w80-h94-k-no,,11.9500426,108.43258619999999,4.4
coffee,Coffee 679,192 Nguyễn Công Trứ Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMbVjvXZNWu_sjHPSbxh59dpjSVQ6iOA2ni35kW=w162-h92-k-no,,11.957092099999999,108.43564719999999,5
coffee,V Coffee,Lô H65 Khu quy hoạch Nguyễn Thị Nghĩa Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPtUQCoZ6ypA0qEEsYUvVmkID2yvoYdP8ocuwpE=w122-h92-k-no,,11.948613499999999,108.4404371,5
coffee,The Married Beans - Coffee Concept,6 Nguyễn Văn Trỗi Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPuqppW_2b88Ww0ekTSu61MBSOdDAxgGqYbx7on=w80-h106-k-no,,11.944873,108.43581069999999,4.5
coffee,Home Coffee,4 Cô Giang Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipP7iyR3hEEkNncOOBx49mZNjwS8j7i0METnWlqg=w80-h142-k-no,,11.948209199999999,108.4570981,3.9
